# timestamp tx ty tz qx qy qz qw
1403636589.467881203 4.802822 -1.754401 1.004716 0.0 0.0 0.0 1.0
1403636589.517881393 4.795500 -1.777433 1.005521 0.0 0.0 0.0 1.0
1403636589.568881273 4.788929 -1.800899 1.005960 0.0 0.0 0.0 1.0
1403636589.619881392 4.782260 -1.824274 1.006306 0.0 0.0 0.0 1.0
1403636589.667881250 4.775711 -1.846917 1.006266 0.0 0.0 0.0 1.0
1403636589.716881275 4.772831 -1.870778 1.005703 0.0 0.0 0.0 1.0
1403636589.768881321 4.765939 -1.893656 1.005473 0.0 0.0 0.0 1.0
1403636589.819881201 4.759868 -1.916851 1.005106 0.0 0.0 0.0 1.0
1403636589.868881226 4.754412 -1.938175 1.004448 0.0 0.0 0.0 1.0
1403636589.919881344 4.748329 -1.960592 1.003076 0.0 0.0 0.0 1.0
1403636589.967881203 4.742652 -1.981501 1.000639 0.0 0.0 0.0 1.0
1403636590.019881248 4.737649 -1.998250 0.999195 0.0 0.0 0.0 1.0
1403636590.070881367 4.733793 -2.014529 0.997007 0.0 0.0 0.0 1.0
1403636590.119881392 4.729451 -2.029205 0.994600 0.0 0.0 0.0 1.0
1403636590.219881296 4.724210 -2.053577 0.992842 0.0 0.0 0.0 1.0
1403636590.268881321 4.722605 -2.062332 0.993002 0.0 0.0 0.0 1.0
1403636590.319881201 4.722170 -2.068465 0.993513 0.0 0.0 0.0 1.0
1403636590.367881298 4.722103 -2.071332 0.994371 0.0 0.0 0.0 1.0
1403636590.419881344 4.724142 -2.071911 0.995287 0.0 0.0 0.0 1.0
1403636590.569881201 4.734384 -2.056766 0.998508 0.0 0.0 0.0 1.0
1403636590.619881392 4.738453 -2.045261 1.000231 0.0 0.0 0.0 1.0
1403636590.671881199 4.744209 -2.032310 1.002005 0.0 0.0 0.0 1.0
1403636590.720881224 4.751586 -2.018000 1.003735 0.0 0.0 0.0 1.0
1403636590.768881321 4.757593 -2.001624 1.005417 0.0 0.0 0.0 1.0
1403636590.866881371 4.770648 -1.965465 1.007128 0.0 0.0 0.0 1.0
1403636590.921881199 4.777954 -1.944799 1.006431 0.0 0.0 0.0 1.0
1403636590.966881275 4.784082 -1.924220 1.006132 0.0 0.0 0.0 1.0
1403636591.017881393 4.790061 -1.900841 1.005006 0.0 0.0 0.0 1.0
1403636591.067881346 4.796795 -1.877981 1.003876 0.0 0.0 0.0 1.0
1403636591.119881392 4.800621 -1.853993 1.002791 0.0 0.0 0.0 1.0
1403636591.220881224 4.813627 -1.807808 1.000047 0.0 0.0 0.0 1.0
1403636591.267881393 4.818306 -1.786385 0.999111 0.0 0.0 0.0 1.0
1403636591.320881367 4.824216 -1.764236 0.998107 0.0 0.0 0.0 1.0
1403636591.368881226 4.828213 -1.744096 0.996992 0.0 0.0 0.0 1.0
1403636591.419881344 4.832692 -1.725079 0.994937 0.0 0.0 0.0 1.0
1403636591.470881224 4.833432 -1.707310 0.992671 0.0 0.0 0.0 1.0
1403636591.521881342 4.837186 -1.692680 0.989581 0.0 0.0 0.0 1.0
1403636591.619881392 4.840173 -1.669444 0.981779 0.0 0.0 0.0 1.0
1403636591.666881323 4.840690 -1.660534 0.977847 0.0 0.0 0.0 1.0
1403636591.718881369 4.841819 -1.652756 0.973507 0.0 0.0 0.0 1.0
1403636591.767881393 4.841419 -1.646400 0.969462 0.0 0.0 0.0 1.0
1403636591.818881273 4.841396 -1.642175 0.965867 0.0 0.0 0.0 1.0
1403636591.868881226 4.840919 -1.639616 0.963312 0.0 0.0 0.0 1.0
1403636591.968881369 4.840674 -1.636542 0.961291 0.0 0.0 0.0 1.0
