# timestamp tx ty tz qx qy qz qw
1403638523.677829504 -0.001506 -0.060324 -0.033299 -0.602680 -0.592525 0.344625 0.408564
1403638523.727829456 -0.097439 -0.178140 -0.476864 -0.615689 -0.575550 0.357661 0.402178
1403638523.777829409 -0.083013 -0.169001 -0.550965 -0.614719 -0.575585 0.359195 0.402245
1403638523.827829599 -0.058455 -0.178454 -0.590152 -0.614389 -0.575544 0.360024 0.402068
1403638523.877829552 0.172745 -0.361039 -0.649468 -0.614437 -0.576398 0.357664 0.402876
1403638523.927829504 0.259580 -0.329673 -0.672079 -0.613790 -0.577014 0.355968 0.404480
1403638523.977829456 0.024579 -0.272985 -0.707826 -0.611363 -0.576418 0.357964 0.407233
1403638524.027829409 -0.322939 -0.187043 -0.815793 -0.608879 -0.578172 0.355967 0.410209
1403638524.077829599 -0.066943 -0.262680 -0.789764 -0.607005 -0.583461 0.350592 0.410126
1403638524.127829552 -0.205536 -0.230443 -0.822674 -0.606141 -0.587320 0.346174 0.409649
1403638524.177829504 -0.239025 -0.262700 -0.840895 -0.605822 -0.589403 0.344083 0.408889
1403638524.227829456 -0.166815 -0.238612 -0.821396 -0.606439 -0.590268 0.345895 0.405181
1403638524.277829409 -0.401651 -0.237552 -0.696540 -0.606793 -0.591003 0.345365 0.404030
1403638524.327829599 -0.124599 -0.312862 -0.645998 -0.606823 -0.589872 0.348082 0.403307
1403638524.377829552 -0.138124 -0.299019 -0.583045 -0.606669 -0.587850 0.352866 0.402333
1403638524.427829504 -0.121342 -0.369737 -0.593290 -0.606110 -0.584134 0.358185 0.403883
1403638524.477829456 -0.112756 -0.350156 -0.480515 -0.604506 -0.583000 0.362548 0.404032
1403638524.527829409 -0.241312 -0.295721 -0.398901 -0.601738 -0.581632 0.367546 0.405617
1403638524.577829599 -0.158933 -0.318027 -0.205139 -0.599457 -0.581205 0.369776 0.407577
1403638524.627829552 -0.138370 -0.306538 -0.216152 -0.596936 -0.576733 0.374208 0.413540
1403638524.677829504 -0.169439 -0.293825 -0.208032 -0.595998 -0.572626 0.374752 0.420057
1403638524.727829456 -0.160632 -0.301488 -0.190644 -0.595231 -0.569363 0.373073 0.427016
1403638524.777829409 -0.161108 -0.295799 -0.180958 -0.595417 -0.565994 0.369766 0.434054
1403638524.827829599 -0.140338 -0.285898 -0.203094 -0.596381 -0.563408 0.366779 0.438605
1403638524.877829552 -0.117794 -0.293325 -0.189311 -0.596682 -0.562411 0.368607 0.437942
1403638524.927829504 -0.126360 -0.301676 -0.171985 -0.595939 -0.562508 0.370820 0.436960
1403638524.977829456 -0.137022 -0.302516 -0.165027 -0.594163 -0.563386 0.374215 0.435349
1403638525.027829409 -0.134082 -0.303464 -0.162866 -0.592068 -0.563895 0.375614 0.436339
1403638525.077829599 -0.147828 -0.304952 -0.182241 -0.590311 -0.564414 0.374117 0.439325
1403638525.127829552 -0.148729 -0.306248 -0.191261 -0.588309 -0.565488 0.373483 0.441164
1403638525.177829504 -0.153035 -0.303981 -0.213704 -0.586521 -0.567125 0.372967 0.441881
1403638525.227829456 -0.152070 -0.304713 -0.232770 -0.585338 -0.569561 0.371820 0.441282
1403638525.277829409 -0.149636 -0.302984 -0.254563 -0.585515 -0.572711 0.370041 0.438457
