# timestamp tx ty tz qx qy qz qw
1403637133.040881395 4.719416 -1.828601 0.680850 0.0 0.0 0.0 1.0
1403637133.090881348 4.719465 -1.828546 0.681006 0.0 0.0 0.0 1.0
1403637133.140881300 4.719488 -1.828531 0.681102 0.0 0.0 0.0 1.0
1403637133.190881252 4.718524 -1.828312 0.681322 0.0 0.0 0.0 1.0
1403637133.240881205 4.718554 -1.828298 0.681463 0.0 0.0 0.0 1.0
1403637133.289881229 4.720646 -1.828716 0.681933 0.0 0.0 0.0 1.0
1403637133.388881207 4.722056 -1.828898 0.684208 0.0 0.0 0.0 1.0
1403637133.440881252 4.722166 -1.829319 0.685795 0.0 0.0 0.0 1.0
1403637133.489881277 4.722662 -1.829315 0.688666 0.0 0.0 0.0 1.0
1403637133.541881323 4.723482 -1.829492 0.693853 0.0 0.0 0.0 1.0
1403637133.592881203 4.723450 -1.829183 0.699349 0.0 0.0 0.0 1.0
1403637133.687881231 4.724104 -1.828182 0.707366 0.0 0.0 0.0 1.0
1403637133.740881205 4.723164 -1.826253 0.710253 0.0 0.0 0.0 1.0
1403637133.792881250 4.723219 -1.824803 0.713728 0.0 0.0 0.0 1.0
1403637133.841881275 4.724582 -1.823398 0.718676 0.0 0.0 0.0 1.0
1403637133.887881279 4.725419 -1.821638 0.726226 0.0 0.0 0.0 1.0
1403637133.988881350 4.729124 -1.819927 0.751879 0.0 0.0 0.0 1.0
1403637134.040881395 4.732183 -1.820006 0.771679 0.0 0.0 0.0 1.0
1403637134.188881397 4.731001 -1.818806 0.857352 0.0 0.0 0.0 1.0
1403637134.289881229 4.728148 -1.820388 0.923679 0.0 0.0 0.0 1.0
1403637134.339881182 4.728057 -1.822265 0.956326 0.0 0.0 0.0 1.0
1403637134.390881300 4.727510 -1.824642 0.988613 0.0 0.0 0.0 1.0
1403637134.440881252 4.728525 -1.827164 1.017794 0.0 0.0 0.0 1.0
1403637134.489881277 4.729440 -1.828472 1.042943 0.0 0.0 0.0 1.0
1403637134.540881395 4.731979 -1.830020 1.064794 0.0 0.0 0.0 1.0
1403637134.590881348 4.733130 -1.830561 1.079854 0.0 0.0 0.0 1.0
1403637134.640881300 4.733876 -1.830357 1.087437 0.0 0.0 0.0 1.0
1403637135.289881229 4.719136 -1.804288 0.767288 0.0 0.0 0.0 1.0
1403637135.340881348 4.720301 -1.802804 0.757272 0.0 0.0 0.0 1.0
1403637135.390881300 4.721392 -1.801890 0.755112 0.0 0.0 0.0 1.0
1403637136.090881348 4.723120 -1.802704 1.155889 0.0 0.0 0.0 1.0
1403637136.639881372 4.698461 -1.795075 0.822268 0.0 0.0 0.0 1.0
1403637136.739881277 4.700311 -1.794189 0.788622 0.0 0.0 0.0 1.0
1403637136.788881302 4.701734 -1.794585 0.784745 0.0 0.0 0.0 1.0
1403637137.088881254 4.705420 -1.794770 0.967605 0.0 0.0 0.0 1.0
1403637137.391881227 4.720961 -1.796599 1.183762 0.0 0.0 0.0 1.0
1403637137.991881371 4.702440 -1.796019 0.837555 0.0 0.0 0.0 1.0
1403637138.089881182 4.704750 -1.797528 0.790671 0.0 0.0 0.0 1.0
1403637138.139881372 4.706466 -1.797550 0.780662 0.0 0.0 0.0 1.0
1403637138.440881252 4.707335 -1.785963 0.945849 0.0 0.0 0.0 1.0
1403637138.787881374 4.723210 -1.796984 1.171745 0.0 0.0 0.0 1.0
1403637139.339881182 4.693021 -1.777202 0.819758 0.0 0.0 0.0 1.0
1403637139.440881252 4.688426 -1.779229 0.765728 0.0 0.0 0.0 1.0
1403637139.488881350 4.686266 -1.780107 0.747392 0.0 0.0 0.0 1.0
1403637139.540881395 4.682610 -1.780603 0.732687 0.0 0.0 0.0 1.0
1403637139.587881327 4.682190 -1.780446 0.723216 0.0 0.0 0.0 1.0
1403637139.643881321 4.681425 -1.779679 0.716870 0.0 0.0 0.0 1.0
1403637139.691881180 4.680691 -1.779510 0.712114 0.0 0.0 0.0 1.0
1403637139.839881182 4.678879 -1.781797 0.700176 0.0 0.0 0.0 1.0
1403637139.890881300 4.678126 -1.781816 0.695827 0.0 0.0 0.0 1.0
1403637139.940881252 4.677549 -1.781469 0.691708 0.0 0.0 0.0 1.0
1403637139.990881205 4.678171 -1.781064 0.688152 0.0 0.0 0.0 1.0
1403637140.039881229 4.681225 -1.780809 0.686454 0.0 0.0 0.0 1.0
1403637140.090881348 4.683224 -1.780532 0.684874 0.0 0.0 0.0 1.0
1403637140.188881397 4.688026 -1.780935 0.682212 0.0 0.0 0.0 1.0
1403637140.242881298 4.690063 -1.781072 0.681764 0.0 0.0 0.0 1.0
1403637140.291881323 4.692844 -1.782171 0.681456 0.0 0.0 0.0 1.0
1403637140.342881203 4.694761 -1.782787 0.681362 0.0 0.0 0.0 1.0
1403637140.391881227 4.696791 -1.782881 0.680776 0.0 0.0 0.0 1.0
1403637140.491881371 4.698189 -1.781375 0.679308 0.0 0.0 0.0 1.0
1403637140.540881395 4.698321 -1.781003 0.679254 0.0 0.0 0.0 1.0
1403637140.590881348 4.698321 -1.780990 0.679227 0.0 0.0 0.0 1.0
1403637140.639881372 4.698319 -1.780995 0.679226 0.0 0.0 0.0 1.0
1403637140.688881397 4.699234 -1.781328 0.678984 0.0 0.0 0.0 1.0
1403637140.791881323 4.699257 -1.781245 0.678936 0.0 0.0 0.0 1.0
1403637140.841881275 4.699257 -1.781251 0.678948 0.0 0.0 0.0 1.0
1403637140.890881300 4.699263 -1.781230 0.678934 0.0 0.0 0.0 1.0
1403637140.941881180 4.699260 -1.781235 0.678931 0.0 0.0 0.0 1.0
1403637140.992881298 4.699251 -1.781248 0.678907 0.0 0.0 0.0 1.0
1403637141.041881323 4.699260 -1.781236 0.678931 0.0 0.0 0.0 1.0
1403637141.091881275 4.699265 -1.781221 0.678927 0.0 0.0 0.0 1.0
1403637141.188881397 4.699254 -1.781256 0.678940 0.0 0.0 0.0 1.0
1403637141.241881371 4.699262 -1.781244 0.678957 0.0 0.0 0.0 1.0
1403637141.289881229 4.699260 -1.781230 0.678919 0.0 0.0 0.0 1.0
1403637141.339881182 4.699260 -1.781243 0.678945 0.0 0.0 0.0 1.0
1403637141.389881372 4.699247 -1.781275 0.678940 0.0 0.0 0.0 1.0
1403637141.490881205 4.699257 -1.781251 0.678944 0.0 0.0 0.0 1.0
1403637141.539881229 4.699254 -1.781253 0.678930 0.0 0.0 0.0 1.0
1403637141.639881372 4.699255 -1.781254 0.678943 0.0 0.0 0.0 1.0
1403637141.740881205 4.699231 -1.781303 0.678912 0.0 0.0 0.0 1.0
1403637141.790881395 4.698307 -1.780960 0.679079 0.0 0.0 0.0 1.0
1403637141.890881300 4.698320 -1.780950 0.679133 0.0 0.0 0.0 1.0
1403637141.942881346 4.698318 -1.780948 0.679116 0.0 0.0 0.0 1.0
1403637141.992881298 4.698324 -1.780939 0.679130 0.0 0.0 0.0 1.0
1403637142.041881323 4.699253 -1.781273 0.678969 0.0 0.0 0.0 1.0
1403637142.091881275 4.699246 -1.781298 0.678984 0.0 0.0 0.0 1.0
1403637142.141881227 4.698315 -1.780962 0.679129 0.0 0.0 0.0 1.0
1403637142.188881397 4.699264 -1.781253 0.678993 0.0 0.0 0.0 1.0
1403637142.238881350 4.699284 -1.781202 0.678995 0.0 0.0 0.0 1.0
1403637142.287881374 4.698343 -1.780900 0.679156 0.0 0.0 0.0 1.0
1403637142.341881275 4.699262 -1.781258 0.678992 0.0 0.0 0.0 1.0
1403637142.390881300 4.698349 -1.780881 0.679147 0.0 0.0 0.0 1.0
1403637142.489881277 4.699257 -1.781273 0.678993 0.0 0.0 0.0 1.0
1403637142.540881395 4.699269 -1.781236 0.678980 0.0 0.0 0.0 1.0
1403637142.589881182 4.699286 -1.781197 0.678996 0.0 0.0 0.0 1.0
1403637142.640881300 4.698366 -1.780851 0.679182 0.0 0.0 0.0 1.0
1403637142.689881325 4.698346 -1.780893 0.679158 0.0 0.0 0.0 1.0
1403637142.742881298 4.699257 -1.781262 0.678969 0.0 0.0 0.0 1.0
1403637142.790881395 4.698328 -1.780936 0.679150 0.0 0.0 0.0 1.0
1403637142.842881203 4.699269 -1.781253 0.679016 0.0 0.0 0.0 1.0
1403637142.890881300 4.699283 -1.781210 0.679004 0.0 0.0 0.0 1.0
1403637142.987881184 4.699289 -1.781200 0.679018 0.0 0.0 0.0 1.0
1403637143.043881178 4.698379 -1.780833 0.679214 0.0 0.0 0.0 1.0
1403637143.087881327 4.699313 -1.781147 0.679044 0.0 0.0 0.0 1.0
1403637143.143881321 4.699298 -1.781176 0.679019 0.0 0.0 0.0 1.0
1403637143.193881273 4.699292 -1.781202 0.679043 0.0 0.0 0.0 1.0
1403637143.243881226 4.698379 -1.780837 0.679224 0.0 0.0 0.0 1.0
1403637143.287881374 4.699286 -1.781227 0.679062 0.0 0.0 0.0 1.0
1403637143.387881279 4.699284 -1.781224 0.679039 0.0 0.0 0.0 1.0
1403637143.440881252 4.698360 -1.780874 0.679194 0.0 0.0 0.0 1.0
1403637143.487881184 4.699305 -1.781172 0.679051 0.0 0.0 0.0 1.0
1403637143.542881250 4.699313 -1.781162 0.679072 0.0 0.0 0.0 1.0
1403637143.590881348 4.699326 -1.781135 0.679090 0.0 0.0 0.0 1.0
1403637143.690881252 4.699318 -1.781157 0.679089 0.0 0.0 0.0 1.0
1403637143.741881371 4.699306 -1.781175 0.679062 0.0 0.0 0.0 1.0
1403637143.790881395 4.699306 -1.781176 0.679064 0.0 0.0 0.0 1.0
1403637143.839881182 4.699320 -1.781156 0.679097 0.0 0.0 0.0 1.0
1403637143.891881227 4.699316 -1.781159 0.679088 0.0 0.0 0.0 1.0
1403637143.990881205 4.698389 -1.780828 0.679260 0.0 0.0 0.0 1.0
1403637144.039881229 4.699306 -1.781171 0.679052 0.0 0.0 0.0 1.0
1403637144.088881254 4.699314 -1.781177 0.679109 0.0 0.0 0.0 1.0
1403637144.142881393 4.699323 -1.781140 0.679083 0.0 0.0 0.0 1.0
1403637144.191881180 4.699324 -1.781130 0.679064 0.0 0.0 0.0 1.0
1403637144.242881298 4.699332 -1.781132 0.679113 0.0 0.0 0.0 1.0
1403637144.288881302 4.699321 -1.781150 0.679096 0.0 0.0 0.0 1.0
1403637144.391881227 4.699322 -1.781148 0.679092 0.0 0.0 0.0 1.0
1403637144.442881346 4.699317 -1.781160 0.679091 0.0 0.0 0.0 1.0
1403637144.488881350 4.699326 -1.781131 0.679082 0.0 0.0 0.0 1.0
1403637144.542881250 4.699316 -1.781156 0.679076 0.0 0.0 0.0 1.0
1403637144.588881254 4.699317 -1.781152 0.679077 0.0 0.0 0.0 1.0
1403637144.639881372 4.699330 -1.781130 0.679103 0.0 0.0 0.0 1.0
1403637144.739881277 4.699322 -1.781147 0.679095 0.0 0.0 0.0 1.0
1403637144.788881302 4.699325 -1.781122 0.679054 0.0 0.0 0.0 1.0
1403637144.839881182 4.699314 -1.781173 0.679100 0.0 0.0 0.0 1.0
1403637144.889881372 4.699334 -1.781129 0.679121 0.0 0.0 0.0 1.0
1403637144.940881252 4.698387 -1.780813 0.679219 0.0 0.0 0.0 1.0
1403637144.990881205 4.699323 -1.781149 0.679105 0.0 0.0 0.0 1.0
1403637145.040881395 4.699326 -1.781138 0.679097 0.0 0.0 0.0 1.0
1403637145.089881182 4.699328 -1.781126 0.679079 0.0 0.0 0.0 1.0
1403637145.140881300 4.699309 -1.781176 0.679079 0.0 0.0 0.0 1.0
1403637145.189881325 4.699308 -1.781165 0.679054 0.0 0.0 0.0 1.0
1403637145.242881298 4.698395 -1.780807 0.679253 0.0 0.0 0.0 1.0
1403637145.290881395 4.698398 -1.780801 0.679253 0.0 0.0 0.0 1.0
1403637145.341881275 4.699323 -1.781139 0.679079 0.0 0.0 0.0 1.0
1403637145.391881227 4.699320 -1.781149 0.679088 0.0 0.0 0.0 1.0
1403637145.490881205 4.699322 -1.781141 0.679079 0.0 0.0 0.0 1.0
1403637145.541881323 4.699309 -1.781165 0.679054 0.0 0.0 0.0 1.0
1403637145.588881254 4.699311 -1.781164 0.679069 0.0 0.0 0.0 1.0
1403637145.639881372 4.699330 -1.781119 0.679078 0.0 0.0 0.0 1.0
1403637145.689881325 4.699324 -1.781135 0.679078 0.0 0.0 0.0 1.0
1403637145.789881229 4.699315 -1.781141 0.679037 0.0 0.0 0.0 1.0
1403637145.838881254 4.699325 -1.781132 0.679079 0.0 0.0 0.0 1.0
1403637145.888881207 4.699324 -1.781125 0.679055 0.0 0.0 0.0 1.0
1403637145.938881397 4.699328 -1.781115 0.679054 0.0 0.0 0.0 1.0
1403637145.989881277 4.699318 -1.781141 0.679057 0.0 0.0 0.0 1.0
1403637146.038881302 4.699309 -1.781165 0.679055 0.0 0.0 0.0 1.0
1403637146.090881348 4.699317 -1.781150 0.679070 0.0 0.0 0.0 1.0
1403637146.138881207 4.699320 -1.781147 0.679078 0.0 0.0 0.0 1.0
1403637146.239881277 4.699325 -1.781132 0.679079 0.0 0.0 0.0 1.0
1403637146.290881395 4.699311 -1.781166 0.679070 0.0 0.0 0.0 1.0
1403637146.341881275 4.699322 -1.781131 0.679059 0.0 0.0 0.0 1.0
1403637146.392881393 4.698381 -1.780839 0.679238 0.0 0.0 0.0 1.0
1403637146.489881277 4.699320 -1.781167 0.679127 0.0 0.0 0.0 1.0
1403637146.540881395 4.698410 -1.780776 0.679270 0.0 0.0 0.0 1.0
1403637146.592881203 4.699319 -1.781159 0.679102 0.0 0.0 0.0 1.0
1403637146.643881321 4.698400 -1.780800 0.679264 0.0 0.0 0.0 1.0
1403637146.690881252 4.698395 -1.780805 0.679246 0.0 0.0 0.0 1.0
1403637146.743881226 4.699329 -1.781134 0.679103 0.0 0.0 0.0 1.0
1403637146.787881374 4.699320 -1.781141 0.679069 0.0 0.0 0.0 1.0
1403637146.843881369 4.699319 -1.781152 0.679084 0.0 0.0 0.0 1.0
1403637146.888881207 4.699327 -1.781131 0.679086 0.0 0.0 0.0 1.0
1403637146.988881350 4.699305 -1.781180 0.679066 0.0 0.0 0.0 1.0
1403637147.040881395 4.698389 -1.780811 0.679227 0.0 0.0 0.0 1.0
1403637147.089881182 4.699320 -1.781151 0.679089 0.0 0.0 0.0 1.0
1403637147.140881300 4.699315 -1.781154 0.679067 0.0 0.0 0.0 1.0
1403637147.239881277 4.698392 -1.780818 0.679257 0.0 0.0 0.0 1.0
1403637147.289881229 4.699332 -1.781120 0.679093 0.0 0.0 0.0 1.0
1403637147.338881254 4.698407 -1.780771 0.679243 0.0 0.0 0.0 1.0
1403637147.390881300 4.699313 -1.781164 0.679078 0.0 0.0 0.0 1.0
1403637147.443881273 4.699331 -1.781117 0.679080 0.0 0.0 0.0 1.0
1403637147.492881298 4.699315 -1.781169 0.679099 0.0 0.0 0.0 1.0
1403637147.542881250 4.698395 -1.780800 0.679239 0.0 0.0 0.0 1.0
1403637147.643881321 4.699316 -1.781168 0.679104 0.0 0.0 0.0 1.0
1403637147.687881231 4.699335 -1.781118 0.679103 0.0 0.0 0.0 1.0
1403637147.743881226 4.698405 -1.780786 0.679266 0.0 0.0 0.0 1.0
1403637147.792881250 4.698382 -1.780840 0.679246 0.0 0.0 0.0 1.0
1403637147.842881203 4.699333 -1.781120 0.679098 0.0 0.0 0.0 1.0
1403637147.890881300 4.698376 -1.780861 0.679261 0.0 0.0 0.0 1.0
1403637147.988881350 4.698402 -1.780788 0.679248 0.0 0.0 0.0 1.0
1403637148.039881229 4.699328 -1.781137 0.679104 0.0 0.0 0.0 1.0
1403637148.087881327 4.699328 -1.781131 0.679094 0.0 0.0 0.0 1.0
1403637148.139881372 4.698404 -1.780779 0.679243 0.0 0.0 0.0 1.0
1403637148.190881252 4.699320 -1.781158 0.679105 0.0 0.0 0.0 1.0
1403637148.239881277 4.698400 -1.780799 0.679264 0.0 0.0 0.0 1.0
1403637148.289881229 4.698407 -1.780789 0.679277 0.0 0.0 0.0 1.0
1403637148.340881348 4.699328 -1.781152 0.679138 0.0 0.0 0.0 1.0
1403637148.388881207 4.698440 -1.780725 0.679328 0.0 0.0 0.0 1.0
1403637148.439881325 4.698411 -1.780795 0.679314 0.0 0.0 0.0 1.0
1403637148.490881205 4.698405 -1.780800 0.679292 0.0 0.0 0.0 1.0
1403637148.542881250 4.698430 -1.780744 0.679313 0.0 0.0 0.0 1.0
1403637148.590881348 4.698403 -1.780824 0.679333 0.0 0.0 0.0 1.0
1403637148.640881300 4.699356 -1.781096 0.679177 0.0 0.0 0.0 1.0
1403637148.742881298 4.698427 -1.780772 0.679358 0.0 0.0 0.0 1.0
1403637148.791881323 4.698476 -1.780664 0.679404 0.0 0.0 0.0 1.0
1403637148.841881275 4.698482 -1.780653 0.679413 0.0 0.0 0.0 1.0
1403637148.888881207 4.699420 -1.780968 0.679264 0.0 0.0 0.0 1.0
1403637148.943881273 4.698514 -1.780585 0.679450 0.0 0.0 0.0 1.0
1403637148.988881350 4.699457 -1.780897 0.679326 0.0 0.0 0.0 1.0
1403637149.039881229 4.699475 -1.780862 0.679350 0.0 0.0 0.0 1.0
1403637149.090881348 4.699505 -1.780792 0.679372 0.0 0.0 0.0 1.0
1403637149.189881325 4.699543 -1.780700 0.679386 0.0 0.0 0.0 1.0
1403637149.241881371 4.699602 -1.780583 0.679475 0.0 0.0 0.0 1.0
1403637149.290881395 4.699607 -1.780565 0.679461 0.0 0.0 0.0 1.0
1403637149.342881203 4.699656 -1.780461 0.679518 0.0 0.0 0.0 1.0
