# timestamp tx ty tz qx qy qz qw
1403638129.295097113 0.021985 -0.062571 -0.001242 0.005144 0.015482 0.717938 0.695915
1403638129.345097065 0.046452 -0.057108 -0.007098 0.014784 0.019548 0.732082 0.680775
1403638129.495096922 0.089088 -0.052215 -0.023201 0.013025 0.009711 0.745564 0.666236
1403638129.545097113 0.090788 -0.054891 -0.025373 0.004837 0.001733 0.737016 0.675855
1403638129.595097065 0.095536 -0.057182 -0.027655 -0.002118 -0.004352 0.726764 0.686870
1403638129.645097017 0.105556 -0.058680 -0.029354 -0.006778 -0.007247 0.718395 0.695565
1403638129.695096970 0.123329 -0.058281 -0.034007 -0.008114 -0.007081 0.715830 0.698192
1403638129.745096922 0.143817 -0.057463 -0.039607 -0.006158 -0.006098 0.717557 0.696446
1403638129.795097113 0.166655 -0.057606 -0.045608 -0.006822 -0.008953 0.719640 0.694256
1403638129.845097065 0.191963 -0.059134 -0.053099 -0.011547 -0.016288 0.719322 0.694389
1403638129.895097017 0.222448 -0.061404 -0.062335 -0.016638 -0.024434 0.718292 0.695113
1403638129.945096970 0.262276 -0.062361 -0.071960 -0.020325 -0.030410 0.717491 0.695607
1403638129.995096922 0.311830 -0.060731 -0.081004 -0.019310 -0.032592 0.720912 0.691991
1403638130.095097065 0.428620 -0.055755 -0.090560 -0.014469 -0.032234 0.733802 0.678444
1403638130.145097017 0.494734 -0.050248 -0.109461 -0.013678 -0.037630 0.738643 0.672907
1403638130.195096970 0.556244 -0.044890 -0.119557 -0.015552 -0.044893 0.739725 0.671230
1403638130.245096922 0.612776 -0.041247 -0.121876 -0.017371 -0.051415 0.740721 0.669618
1403638130.295097113 0.679868 -0.035215 -0.129437 -0.017069 -0.055673 0.745247 0.664241
1403638130.345097065 0.748180 -0.025100 -0.132619 -0.015897 -0.058229 0.752945 0.655309
1403638130.395097017 0.813806 -0.015943 -0.132983 -0.015656 -0.061582 0.759905 0.646921
1403638130.445096970 0.876224 -0.004144 -0.135645 -0.016158 -0.068380 0.763701 0.641735
1403638130.495096922 0.929774 0.004675 -0.136995 -0.018667 -0.075577 0.762454 0.642342
1403638130.545097113 0.984529 0.013480 -0.135438 -0.023211 -0.082709 0.759191 0.645174
1403638130.595097065 1.039818 0.025230 -0.133628 -0.026560 -0.087165 0.758412 0.645375
1403638130.645097017 1.099538 0.045961 -0.131400 -0.026918 -0.089055 0.760715 0.642384
1403638130.695096970 1.142723 0.061139 -0.121518 -0.025275 -0.088232 0.766356 0.635826
1403638130.745096922 1.155271 0.067563 -0.117095 -0.019949 -0.085132 0.774599 0.626379
1403638130.795097113 1.138454 0.070384 -0.115542 -0.013256 -0.082575 0.780523 0.619507
1403638130.945096970 1.277443 0.089062 -0.097470 -0.016732 -0.087870 0.789828 0.606770
1403638130.995096922 1.292650 0.077756 -0.097350 -0.015771 -0.077819 0.791510 0.605977
1403638131.045097113 1.292226 0.079313 -0.097632 -0.012302 -0.070019 0.793681 0.604166
1403638131.145097017 1.290644 0.080480 -0.098848 -0.015025 -0.070026 0.790135 0.608735
1403638131.195096970 1.287422 0.077526 -0.100744 -0.020700 -0.076257 0.784180 0.615482
1403638131.245096922 1.285790 0.073897 -0.102359 -0.027910 -0.083822 0.776734 0.623602
