# timestamp tx ty tz qx qy qz qw
1403636861.201666594 -0.013710 -0.053261 0.083783 -0.596864 -0.559639 0.398749 0.414195
1403636861.251666546 -0.049822 -0.050405 0.070169 -0.588121 -0.549879 0.409550 0.428970
1403636861.301666498 -0.005728 -0.066164 -0.010185 -0.583505 -0.541213 0.419006 0.437086
1403636861.401666403 -0.004724 -0.054605 0.211262 -0.589513 -0.546375 0.412341 0.428863
1403636861.501666546 0.000576 -0.047622 0.305779 -0.590684 -0.548734 0.409063 0.427375
1403636861.551666498 0.055763 -0.043379 -0.075365 -0.577822 -0.515046 0.440272 0.454983
1403636861.601666451 0.091384 -0.034362 -0.097882 -0.578914 -0.511490 0.442833 0.455122
1403636861.651666403 0.271090 0.031671 -0.267215 -0.582034 -0.513996 0.442707 0.448391
1403636861.701666594 0.341791 0.022818 -0.349249 -0.584409 -0.517459 0.440172 0.443791
1403636861.751666546 0.328039 0.052752 -0.367719 -0.586360 -0.521557 0.437243 0.439293
1403636861.801666498 0.364180 0.046110 -0.471352 -0.588479 -0.526936 0.432453 0.434759
1403636861.851666451 0.436702 0.062648 -0.508842 -0.590623 -0.533696 0.424896 0.431042
1403636861.901666403 0.497263 0.068838 -0.515877 -0.592992 -0.541210 0.419434 0.423706
1403636861.951666594 0.481240 0.057206 -0.656410 -0.597130 -0.546775 0.413499 0.416524
1403636862.001666546 0.576021 0.059084 -0.673768 -0.601918 -0.554005 0.405573 0.407779
1403636862.051666498 0.516065 0.031035 -0.579449 -0.606309 -0.559173 0.399021 0.400621
1403636862.101666451 0.450388 0.028263 -0.602255 -0.609453 -0.563830 0.392761 0.395475
1403636862.151666403 0.424250 0.004804 -0.573164 -0.611228 -0.567787 0.388098 0.391660
1403636862.201666594 0.400852 -0.008692 -0.560222 -0.610841 -0.572868 0.383844 0.389049
1403636862.251666546 0.254630 -0.043086 -0.396519 -0.610886 -0.576838 0.379246 0.387618
1403636862.301666498 0.215149 -0.074196 -0.402483 -0.610328 -0.580041 0.375154 0.387701
1403636862.351666451 0.142962 -0.098038 -0.323015 -0.610216 -0.582328 0.371588 0.387882
1403636862.401666403 0.090649 -0.114450 -0.246405 -0.610270 -0.582980 0.371839 0.386576
1403636862.451666594 0.074194 -0.129200 -0.216793 -0.610053 -0.582074 0.373248 0.386926
1403636862.501666546 -0.038794 -0.095540 -0.144990 -0.608867 -0.577925 0.379476 0.388950
1403636862.551666498 -0.188374 -0.132275 -0.080401 -0.607561 -0.568865 0.387752 0.396120
1403636862.601666451 -0.285534 -0.120965 -0.091221 -0.604242 -0.564401 0.388921 0.406305
1403636862.651666403 -0.260437 -0.113250 -0.056837 -0.602085 -0.559998 0.390715 0.413808
1403636862.701666594 -0.220924 -0.104683 -0.014394 -0.599708 -0.556011 0.392319 0.421057
1403636862.751666546 -0.201500 -0.110736 0.014949 -0.599811 -0.549928 0.397424 0.424099
1403636862.801666498 -0.214915 -0.108251 0.043665 -0.599917 -0.545881 0.399913 0.426829
1403636862.851666451 -0.201229 -0.110059 0.076469 -0.601882 -0.540233 0.403485 0.427886
1403636862.901666403 -0.178473 -0.106097 0.108795 -0.602559 -0.535717 0.406843 0.429428
1403636862.951666594 -0.184375 -0.102808 0.138743 -0.602443 -0.530989 0.411891 0.430650
1403636863.001666546 -0.125006 -0.096367 0.163434 -0.600129 -0.528589 0.415766 0.433102
1403636863.051666498 -0.115741 -0.093704 0.175086 -0.596355 -0.527748 0.417193 0.437942
1403636863.101666451 -0.107944 -0.091470 0.177043 -0.593216 -0.527600 0.416226 0.443270
1403636863.151666403 -0.107100 -0.089732 0.170193 -0.590180 -0.528469 0.414558 0.447826
1403636863.201666594 -0.106422 -0.088659 0.154705 -0.588526 -0.530115 0.411888 0.450516
1403636863.251666546 -0.104475 -0.089369 0.132481 -0.588200 -0.531891 0.409702 0.450839
1403636863.301666498 -0.105231 -0.089917 0.104341 -0.588055 -0.534047 0.405665 0.452130
1403636863.351666451 -0.106494 -0.091159 0.073587 -0.589190 -0.534986 0.402927 0.451991
1403636863.401666403 -0.108067 -0.092910 0.039569 -0.590928 -0.535715 0.398675 0.452628
1403636863.451666594 -0.108557 -0.096122 0.007698 -0.593574 -0.535902 0.396146 0.451161
1403636863.501666546 -0.114477 -0.102378 -0.028918 -0.598404 -0.535930 0.394208 0.446422
1403636863.551666498 -0.108862 -0.106057 -0.073908 -0.602265 -0.537704 0.395443 0.437923
1403636863.601666451 -0.107910 -0.108639 -0.105751 -0.606616 -0.540170 0.395376 0.428849
1403636863.651666403 -0.099971 -0.113876 -0.135367 -0.611171 -0.543052 0.394475 0.419467
1403636863.701666594 -0.107216 -0.114576 -0.164819 -0.615138 -0.545363 0.393531 0.411483
1403636863.751666546 -0.119464 -0.109433 -0.183465 -0.619737 -0.547043 0.391540 0.404185
1403636863.801666498 -0.122017 -0.110444 -0.190071 -0.623306 -0.550050 0.387696 0.398280
1403636863.851666451 -0.114382 -0.116859 -0.195577 -0.625910 -0.552576 0.384109 0.394154
1403636863.901666403 -0.118433 -0.111950 -0.186896 -0.626322 -0.554966 0.382285 0.391908
1403636863.951666594 -0.120769 -0.107575 -0.170024 -0.625668 -0.556519 0.383042 0.390007
1403636864.001666546 -0.118213 -0.106667 -0.152690 -0.625149 -0.558179 0.382829 0.388673
1403636864.051666498 -0.109261 -0.109426 -0.119343 -0.622174 -0.556997 0.386911 0.391094
1403636864.101666451 -0.105784 -0.107562 -0.083775 -0.618861 -0.557654 0.387040 0.395263
1403636864.151666403 -0.102450 -0.105717 -0.053609 -0.615797 -0.557255 0.386099 0.401482
1403636864.201666594 -0.108105 -0.100452 -0.018461 -0.613809 -0.555778 0.385663 0.406957
1403636864.251666546 -0.102177 -0.100413 0.016006 -0.612448 -0.553865 0.386503 0.410800
1403636864.301666498 -0.100594 -0.099161 0.047533 -0.611035 -0.552638 0.388510 0.412659
1403636864.351666451 -0.099285 -0.097490 0.075409 -0.609972 -0.550772 0.391103 0.414273
1403636864.401666403 -0.097811 -0.096056 0.101781 -0.608950 -0.547332 0.394497 0.417108
1403636864.451666594 -0.096557 -0.096757 0.126037 -0.607599 -0.541412 0.399215 0.422284
1403636864.501666546 -0.094211 -0.097925 0.149662 -0.605742 -0.533773 0.406004 0.428164
1403636864.551666498 -0.094618 -0.096778 0.170848 -0.603259 -0.526325 0.414909 0.432333
1403636864.601666451 -0.095963 -0.097309 0.181414 -0.600100 -0.520937 0.420084 0.438218
1403636864.651666403 -0.098404 -0.097030 0.185231 -0.596857 -0.518314 0.422507 0.443397
1403636864.701666594 -0.101601 -0.095177 0.177108 -0.593979 -0.519249 0.420750 0.447817
1403636864.751666546 -0.102572 -0.094825 0.162605 -0.592536 -0.521804 0.417119 0.450149
1403636864.801666498 -0.101166 -0.095621 0.140854 -0.592630 -0.524982 0.414019 0.449190
1403636864.851666451 -0.100482 -0.097313 0.115409 -0.593890 -0.527729 0.411057 0.447022
1403636864.901666403 -0.102125 -0.098170 0.086672 -0.596179 -0.529285 0.408081 0.444856
1403636864.951666594 -0.099582 -0.100738 0.058897 -0.598527 -0.531499 0.403090 0.443613
1403636865.001666546 -0.100529 -0.100833 0.026671 -0.601370 -0.533253 0.397454 0.442749
1403636865.051666498 -0.112301 -0.105163 0.033134 -0.607234 -0.537384 0.390975 0.435459
1403636865.101666451 -0.116921 -0.103553 0.001063 -0.610531 -0.539158 0.388043 0.431258
1403636865.151666403 -0.118928 -0.106855 -0.026315 -0.615859 -0.537975 0.390035 0.423289
1403636865.201666594 -0.119030 -0.108568 -0.052857 -0.619739 -0.537242 0.393999 0.414799
1403636865.251666546 -0.120603 -0.109171 -0.076542 -0.623105 -0.536024 0.398488 0.406971
1403636865.301666498 -0.119034 -0.111744 -0.092147 -0.625169 -0.535488 0.400836 0.402178
1403636865.351666451 -0.122562 -0.113506 -0.108265 -0.626381 -0.534702 0.400920 0.401253
1403636865.401666403 -0.124564 -0.113686 -0.119753 -0.626332 -0.536472 0.398801 0.401079
1403636865.451666594 -0.124643 -0.115307 -0.125658 -0.626235 -0.539695 0.394815 0.400850
1403636865.501666546 -0.125470 -0.115403 -0.127528 -0.626153 -0.543912 0.388975 0.400987
1403636865.551666498 -0.127269 -0.114309 -0.123480 -0.625900 -0.548592 0.384374 0.399439
1403636865.601666451 -0.127219 -0.114778 -0.106938 -0.626313 -0.551646 0.381914 0.396938
1403636865.651666403 -0.125339 -0.118292 -0.087546 -0.625763 -0.553419 0.382293 0.394969
1403636865.701666594 -0.123551 -0.119673 -0.061785 -0.623775 -0.553554 0.385231 0.395069
1403636865.751666546 -0.122270 -0.119511 -0.030252 -0.621756 -0.551599 0.388462 0.397812
1403636865.801666498 -0.120705 -0.119319 0.001931 -0.618873 -0.548298 0.393373 0.402024
1403636865.851666451 -0.120555 -0.118911 0.034658 -0.616325 -0.543643 0.399172 0.406519
1403636865.901666403 -0.119853 -0.117448 0.067849 -0.612813 -0.538765 0.405417 0.412103
1403636865.951666594 -0.118921 -0.117039 0.102235 -0.608841 -0.532466 0.413396 0.418206
1403636866.001666546 -0.117182 -0.116415 0.136194 -0.604264 -0.525652 0.421124 0.425687
1403636866.051666498 -0.116700 -0.114890 0.168339 -0.599595 -0.517788 0.428541 0.434436
1403636866.101666451 -0.116586 -0.113813 0.197289 -0.594547 -0.511329 0.434073 0.443437
1403636866.151666403 -0.109547 -0.113553 0.222039 -0.589841 -0.506713 0.437873 0.451216
1403636866.201666594 -0.111246 -0.112309 0.239239 -0.586335 -0.504281 0.439762 0.456641
1403636866.251666546 -0.107548 -0.111595 0.248685 -0.584910 -0.503380 0.439202 0.459990
1403636866.301666498 -0.105588 -0.111855 0.251529 -0.584880 -0.504810 0.435689 0.461799
1403636866.351666451 -0.106761 -0.111267 0.245227 -0.586876 -0.506620 0.430356 0.462284
1403636866.401666403 -0.107701 -0.111111 0.231758 -0.588919 -0.509968 0.424595 0.461331
1403636866.451666594 -0.107484 -0.111831 0.213248 -0.591433 -0.512472 0.420237 0.459326
1403636866.501666546 -0.110856 -0.111465 0.189593 -0.593086 -0.515709 0.416470 0.456996
1403636866.551666498 -0.109076 -0.111508 0.163521 -0.595233 -0.518293 0.412604 0.454782
1403636866.601666451 -0.107540 -0.111689 0.137410 -0.597939 -0.520570 0.408545 0.452291
1403636866.651666403 -0.107732 -0.110711 0.110506 -0.600773 -0.522997 0.403229 0.450502
1403636866.701666594 -0.109464 -0.106413 0.085388 -0.603377 -0.525729 0.398914 0.447675
1403636866.751666546 -0.104672 -0.105561 0.065320 -0.604355 -0.529521 0.396706 0.443832
1403636866.801666498 -0.101530 -0.104440 0.046810 -0.605180 -0.532654 0.396101 0.439478
1403636866.851666451 -0.096669 -0.104097 0.029781 -0.605833 -0.536148 0.397835 0.432711
1403636866.901666403 -0.091178 -0.105114 0.014963 -0.608069 -0.539221 0.398822 0.424775
1403636866.951666594 -0.084175 -0.107256 0.003567 -0.611263 -0.542432 0.399123 0.415723
1403636867.001666546 -0.077126 -0.108165 -0.006781 -0.614576 -0.545348 0.396929 0.409071
1403636867.051666498 -0.069246 -0.108282 -0.014342 -0.617677 -0.547347 0.393966 0.404570
1403636867.101666451 -0.061552 -0.109944 -0.019969 -0.619189 -0.549783 0.391530 0.401308
1403636867.151666403 -0.051074 -0.111993 -0.022756 -0.620157 -0.551446 0.391578 0.397467
1403636867.201666594 -0.059095 -0.106363 -0.045981 -0.624407 -0.566658 0.374202 0.385988
1403636867.251666546 -0.067883 -0.112824 -0.052422 -0.624864 -0.570493 0.375384 0.378377
1403636867.301666498 -0.063050 -0.113527 -0.052481 -0.623811 -0.573205 0.376854 0.374535
1403636867.351666451 -0.057666 -0.114935 -0.051227 -0.624206 -0.575224 0.376127 0.371501
1403636867.401666403 -0.053483 -0.115680 -0.049536 -0.625082 -0.577221 0.373027 0.370053
1403636867.451666594 -0.048557 -0.116534 -0.046959 -0.626994 -0.579361 0.368904 0.367601
