# timestamp tx ty tz qx qy qz qw
1403636580.063555479 -0.047641 -0.064983 0.018176 -0.025660 0.002079 0.700592 0.713097
1403636580.113555431 -0.052583 -0.064854 0.019711 -0.026948 0.000380 0.702009 0.711658
1403636580.163555384 -0.057417 -0.064869 0.020970 -0.027830 -0.000879 0.702733 0.710908
1403636580.213555574 -0.061996 -0.064855 0.022228 -0.028902 -0.002469 0.702631 0.710963
1403636580.263555527 -0.066276 -0.064908 0.023335 -0.030458 -0.004026 0.702040 0.711475
1403636580.313555479 -0.070190 -0.064905 0.024209 -0.033174 -0.006478 0.700111 0.713233
1403636580.363555431 -0.073726 -0.064974 0.024774 -0.036320 -0.011026 0.699564 0.713561
1403636580.413555384 -0.076960 -0.064882 0.025191 -0.041588 -0.016142 0.698206 0.714505
1403636580.463555574 -0.079416 -0.065026 0.025737 -0.047426 -0.022540 0.697656 0.714506
1403636580.513555527 -0.080840 -0.065309 0.025295 -0.054264 -0.029132 0.697009 0.714413
1403636580.563555479 -0.080620 -0.065372 0.025199 -0.057556 -0.034360 0.698000 0.712954
1403636580.613555431 -0.078432 -0.065603 0.024859 -0.057209 -0.036405 0.698496 0.712394
1403636580.663555384 -0.074356 -0.065924 0.024566 -0.056027 -0.035292 0.698801 0.712245
1403636580.713555574 -0.066828 -0.066626 0.021864 -0.057008 -0.033738 0.696944 0.714060
1403636582.113555431 -0.076042 -0.063804 0.032096 -0.050725 0.002073 0.691525 0.720566
1403636582.163555384 -0.080743 -0.064056 0.027161 -0.054071 -0.004937 0.692961 0.718928
1403636582.213555574 -0.085033 -0.063312 0.024929 -0.056226 -0.010776 0.693093 0.718571
1403636582.263555527 -0.086091 -0.065333 0.027091 -0.057539 -0.012282 0.693276 0.718266
1403636582.313555479 -0.079655 -0.066833 0.026526 -0.059004 -0.015073 0.692642 0.718706
1403636582.363555431 -0.066152 -0.068670 0.024117 -0.060610 -0.017339 0.692206 0.718941
1403636582.413555384 -0.049861 -0.071238 0.021728 -0.061285 -0.016843 0.690896 0.720155
1403636582.463555574 -0.031669 -0.073969 0.019199 -0.061624 -0.014934 0.689771 0.721246
1403636582.513555527 -0.011027 -0.076643 0.016463 -0.064376 -0.014149 0.687037 0.723626
1403636582.563555479 0.008595 -0.078835 0.014342 -0.067264 -0.012824 0.685661 0.724693
1403636582.613555431 0.031587 -0.081265 0.012747 -0.073705 -0.013978 0.681728 0.727749
1403636582.663555384 0.053249 -0.082448 0.011101 -0.079307 -0.015592 0.679633 0.729086
1403636582.713555574 0.075468 -0.085366 0.010261 -0.085195 -0.017682 0.677217 0.730620
1403636582.763555527 0.097671 -0.087936 0.010579 -0.090952 -0.018438 0.675683 0.731328
1403636582.813555479 0.119359 -0.089200 0.011659 -0.095591 -0.018258 0.675691 0.730733
1403636582.863555431 0.141043 -0.091078 0.013092 -0.099991 -0.014970 0.674915 0.730936
1403636582.913555384 0.161044 -0.092878 0.014142 -0.101599 -0.011791 0.674411 0.731238
1403636582.963555574 0.178881 -0.092985 0.016070 -0.101030 -0.009607 0.673205 0.732459
1403636583.013555527 0.192329 -0.094104 0.017474 -0.099564 -0.005870 0.671841 0.733950
1403636583.063555479 0.200528 -0.094986 0.017628 -0.097683 -0.004462 0.670048 0.735849
1403636583.113555431 0.205851 -0.095401 0.016838 -0.098399 -0.003671 0.668599 0.737075
